,Median0,Median1,Median2,Median3,Median4,Median5,Median6,Median7,Median8,Median9,Median10,Median11,Median12,Median13,Median14,Median15,Median16,Median17,Median18,Median19,Median20,Median21,Median22,Median23,Median24,Median25,Median26,Median27,Median28,Median29,Median30,Median31,Median32,Median33,Median34,Median35,Median36,Median37,Median38,Median39,Median40,Median41,Median42,Median43,Median44,Median45,Median46,Median47,Median48,Median49,Median50,Median51,Median52,Median53,Median54,Median55,Median56,Median57,Median58,Median59,Median60,Median61,Median62,Median63,Median64,Median65,Median66,Median67,Median68,Median69,Median70,Median71,Median72,Median73,Median74,Median75,Median76,Median77,Median78,Median79,Median80,Median81,Median82,Median83,Median84,Median85,Median86,Median87,Median88,Median89,Median90,Median91,Median92,Median93,Median94,Median95,Median96,Median97,Median98,Median99,Class
377,677.935080602765,682.933954522014,688.878586515784,679.984921589494,689.017469994724,689.872540533543,680.126016959548,689.479056745768,666.245468892157,687.933526933193,671.797432005405,680.949073284864,678.711687214673,673.369504511356,670.942361466587,670.135603286326,685.281469486654,676.910975016654,670.4704137519,673.332484439015,686.003011651337,679.471413604915,667.154556140304,686.984392814338,670.471577905118,690.280925482512,671.398942358792,685.17797626555,663.98095805198,686.472980305553,687.083462253213,678.26802842319,684.197992086411,685.659004375339,675.64588971436,677.388510666788,667.663058266044,679.047429002821,680.520082823932,675.366609357297,670.707086101174,679.251505061984,686.857965774834,680.434983223677,678.08642052114,681.321020238102,672.367168590426,671.879970468581,690.26998244226,688.339932821691,685.526989400387,692.849978804588,684.678903780878,675.913994200528,665.81810824573,679.19900175184,663.251965306699,679.96047437191,682.931626215577,673.589063808322,664.394581690431,670.519075356424,681.01950455457,673.378584906459,692.799920216203,651.764567010105,676.467549055815,677.636475302279,683.630001731217,683.237565681338,674.735521897674,665.907515212894,689.625041559339,658.413511700928,662.269885651767,689.942040480673,676.758587360382,677.13507451117,659.935525618494,670.249108225107,690.188608132303,684.440950863063,686.062499880791,673.439004458487,674.553564749658,669.726403430104,683.78506693989,668.631400913,683.245481923223,688.238884322345,668.043037876487,668.289605528116,686.865532770753,666.185980662704,663.828337565064,672.621536068618,682.621961459518,681.110075674951,692.929490469396,681.853503920138,4
378,671.284506097436,676.607131026685,682.857003994286,673.437956720591,682.927435263991,684.018013998866,674.790469929576,683.401012793183,659.166020341218,681.91287573427,666.473992168903,675.104907713831,672.731548547745,668.500899337232,664.873514324427,664.258492179215,680.431141518056,670.744571834803,664.199469611049,667.452113702893,680.831028148532,674.284994602203,660.105957649648,680.456636473537,664.760475046933,683.802994899452,663.478043861687,679.438933730125,658.211996778846,681.246048770845,682.888436131179,673.064030706883,678.596552461386,680.602388456464,671.176821924746,672.580441460013,662.389909848571,673.672533594072,674.501876346767,669.026048853993,665.173982270062,673.695933073759,681.195524521172,674.22294523567,673.003145493567,675.612594932318,667.31043625623,667.242566123605,685.624894686043,682.907877489924,679.837539792061,688.775908201933,678.999000228941,671.90860863775,660.603051073849,672.886497341096,656.857038848102,675.149378366768,677.278032526374,668.220920488238,659.254030324519,665.770494379103,675.186631269753,667.655491270125,686.335959471762,646.163593046367,670.942361466587,672.714435495436,678.354408591986,677.441945299506,669.244443997741,661.36906389147,684.598460793495,652.702059596777,657.532946206629,684.979953803122,672.124093398452,672.216527163982,654.390431009233,665.656640194356,684.671220369637,678.399461321533,679.326010867953,667.28750243783,669.294036924839,665.13242200017,677.077565342188,662.256497889757,677.227973937988,682.014040648937,661.458470858634,662.194448523223,680.133001878858,660.109100863338,658.005941659212,665.281899273396,676.57942418009,673.966016620398,686.043407768011,674.985465593636,4
379,677.739037200809,682.614976540208,688.905012793839,679.76803984493,688.681378960609,689.090462401509,678.970594890416,689.462875016034,665.347441099584,686.674611642957,671.490095555782,679.468037560582,677.640549838543,673.111528158188,669.644447043538,669.31510809809,685.336068272591,675.00164732337,669.366563670337,673.059374094009,685.223494656384,679.301447235048,665.794010274112,686.489976942539,670.595443807542,690.836575813592,669.731991365552,685.374485328794,664.56210333854,687.162391841412,688.469503074884,677.92390473187,682.948506437242,685.202539898455,675.955438055098,677.195959724486,667.35758446157,678.748940117657,680.625555105507,674.777897074819,670.111505314708,678.795506246388,686.147017404437,679.955468513072,678.006443195045,680.399942211807,672.45599348098,671.545858494937,689.620617777109,688.124098815024,685.829087160528,693.903537467122,685.440027154982,676.617375575006,665.537547320128,678.868149407208,662.529957480729,680.235447362065,684.001599438489,674.655544571579,665.752915665507,672.089518047869,681.573990732431,674.5575228706,693.342997692525,653.350027278066,677.819596603513,679.755117744207,684.736529365182,684.586470015347,675.429357215762,668.109045363963,691.243447363377,659.744837321341,664.54301122576,691.893976181746,678.989454172552,679.34999242425,661.415979266167,672.14947193861,691.943452693522,686.102081090212,687.737483531237,674.802926369011,676.865573041141,671.574380248785,684.931059367955,669.569941237569,684.808008372784,688.614440150559,668.002991005778,668.453867547214,686.51488982141,666.063511744142,663.678511045873,672.427471727133,682.952464558184,680.194585584104,692.353467456996,681.516597978771,4
380,677.843461744487,683.068996295333,690.26555866003,679.670949466527,689.415959641337,689.30652923882,679.839518852532,688.591971993446,665.526022203267,687.708961777389,672.386959195137,679.804012179375,678.491429425776,672.734575346112,670.595443807542,669.628032483161,684.527447447181,675.285933539271,670.712441205978,672.423513606191,685.56796759367,679.20342553407,665.97550176084,686.386018060148,670.467619784176,688.601052388549,669.715576805174,684.56947337836,663.202139548957,686.291605234146,687.614548951387,678.278971463442,683.432444930077,684.609403833747,674.756476655602,676.209456287324,667.886575683951,679.056392982602,680.228928104043,674.06555172056,669.835018925369,678.678508847952,686.599523760378,678.92752122134,678.241020068526,680.122408084571,672.43748344481,671.343063004315,690.006650984287,687.478925101459,684.208003804088,692.574423737824,683.694961480796,675.876042805612,665.295985527337,677.049625664949,660.956953652203,678.157084621489,682.17795342207,672.232476063073,663.268030621111,670.442939735949,679.494580253959,672.106631100178,691.391993314028,651.334878057241,675.835530273616,676.564057357609,682.397047057748,681.853038258851,674.234936013818,665.031024254859,688.465079292655,658.538076095283,662.898062728345,689.727952703834,677.421921864152,677.464529871941,660.049030557275,669.479952193797,689.545413479209,682.52847995609,685.631413944066,673.801987431943,674.965092912316,670.079956762493,682.70112387836,667.405896820128,683.092512190342,686.624436639249,666.986918076873,667.717889882624,685.577979311347,665.65303131938,663.5234458372,671.091373078525,681.921956129372,679.889577440918,692.654517479241,680.626020766795,4
381,676.615978591144,680.972472764552,685.928040184081,677.822041325271,687.526538968086,688.552856445313,677.824020385742,687.059015035629,663.713435642421,685.1761136204,669.93257496506,677.336938679218,676.072901114821,671.230023726821,667.92091820389,666.85548517853,682.207988575101,672.863563522697,667.551415972412,670.705572701991,683.988444507122,676.347990520299,663.292943499982,684.509053826332,667.296000756323,686.779036186636,667.755026370287,682.247104123235,662.003993056715,685.45644171536,685.93758624047,676.705967634916,681.621488183737,683.950493112206,674.500595778227,675.094081088901,665.677478536963,676.15753505379,678.872922435403,672.719557769597,668.632914312184,676.352065056562,683.157006278634,677.508418448269,676.366966217756,679.425545968115,670.16901448369,670.345965772867,689.103966578841,686.855055391789,683.734426274896,691.925873979926,683.477497659624,675.002345815301,664.823921397328,677.231000736356,660.906545817852,678.3566204831,681.222067214549,672.308611683548,663.802959024906,670.559471473098,678.699929267168,672.606518492103,691.944034770131,651.327543891966,676.174531690776,677.081872709096,682.350597344339,682.175508700311,674.499431625009,665.518105961382,689.486507326365,658.500008285046,662.803999148309,690.383487381041,677.645904943347,678.370939567685,659.46055110544,670.754467137158,689.825974404812,683.308579027653,684.421043843031,672.877533361316,674.152048304677,669.374479912221,683.308928273618,666.073989123106,681.55094049871,685.742939822376,666.458043269813,667.032552883029,685.240607708693,664.600403979421,661.6844329983,669.909990392625,681.073521263897,678.484095260501,689.933425746858,678.702024742961,4
382,677.246483974159,682.431040331721,687.904423102737,680.278521031141,688.810949213803,689.120963215828,679.447664879262,688.654952682555,664.662453345954,685.737002640963,671.529909595847,679.235090501606,677.178613841534,672.574969939888,670.156441628933,668.511958792806,684.519065544009,675.446470268071,669.26795989275,672.441907227039,685.3430531919,678.668031468987,665.866420604289,685.033621266484,668.913009576499,687.642488628626,668.621505610645,684.185419231653,663.102604448795,686.378101818264,687.738414853811,677.841599099338,683.611491695046,685.05690433085,676.203868351877,676.600611768663,668.180058710277,678.935088217258,680.977944284678,674.484530463815,670.920358970761,679.707969538868,687.369494698942,680.611003190279,679.456978105009,681.639066897333,672.845519147813,671.850983053446,691.245077177882,689.655542373657,686.886603944004,693.463836796582,685.736536979675,677.045551128686,667.391112074256,679.581076838076,662.888516671956,680.336495861411,683.739548549056,674.230046570301,665.871542878449,671.841087751091,680.770026519895,674.317590892315,693.690963089466,652.328482829034,677.838106639683,678.153010085225,684.101483784616,683.299382217228,675.179995596409,666.982959955931,691.015040501952,659.582437947392,663.068378344178,691.03401619941,678.395037539303,677.848467603326,660.627498291433,671.596033498645,691.507011651993,685.248407535255,686.550047248602,672.908616252244,674.695009365678,670.468900352716,684.00357849896,668.634078465402,683.900085277855,686.892541125417,667.818007059395,668.020569719374,686.832121573389,667.343614622951,663.114013150334,671.447021886706,682.509504258633,681.625911965966,692.322500981391,681.394943967462,4
383,681.282952427864,686.920480802655,692.546018399298,683.760619722307,692.973379045725,693.424022756517,684.226513840258,692.925998009741,669.013941660523,690.217944793403,675.162533298135,683.409860357642,680.879573337734,676.819588989019,673.296512104571,673.406524583697,688.849482685328,678.898417390883,673.588481731713,676.214578561485,689.151580445468,683.277496136725,669.70894113183,689.334468916059,673.695467412472,692.195491865277,672.727474011481,687.638996168971,666.369101963937,689.940992742777,690.746121108532,681.835110299289,687.382998876274,689.336913637817,679.776072502136,680.595403537154,671.393936499953,682.826153934002,684.085884131491,678.356504067779,674.651470035315,683.790654875338,689.835986122489,684.150494635105,681.722536683083,684.952014125884,677.168485708535,675.023999065161,694.056041538715,692.666508257389,689.017004333437,697.760027833283,689.645414240658,680.839060805738,670.258421450853,682.906596921384,666.582956910133,684.910104610026,687.803025357425,677.441945299506,669.006025418639,675.225863233209,684.481114149094,677.335890941322,695.324037224054,656.776013784111,680.9844635427,682.062935084105,687.593012116849,687.356339767575,679.277931340039,672.289519570768,694.941496476531,663.754995912313,667.7609635517,695.165945217013,682.045356370509,681.840931065381,664.051505737007,674.822484143078,694.585498422384,688.582891598344,689.852051436901,676.932511851192,679.238466545939,674.240058287978,687.073450535536,671.584042720497,687.217921949923,691.841007210314,671.407906338573,671.487534418702,690.146000124514,670.392997562885,667.518470436335,675.951945595443,686.271116137505,684.64654032141,696.501927450299,685.369013808668,4
384,673.598959110677,678.588054142892,684.114987961948,676.038092933595,685.992068611085,686.597428284586,677.369069308043,686.538056470454,661.940895952284,684.347120113671,668.799504637718,676.929950714111,675.629591569304,670.376583002508,667.384010739625,666.098669171333,681.544537656009,672.660884447396,666.378415189683,669.982400722802,682.963989675045,676.472438499332,662.780017592013,682.536512613297,667.037558741868,685.214996337891,666.192965582013,680.33195566386,660.06148699671,683.070509694517,684.542581439018,675.548566505313,681.020552292466,682.421959936619,673.353555612266,674.692448228598,665.303086861968,675.571383908391,678.175478242338,671.922927722335,667.904037982225,676.678377203643,683.56900010258,676.847877912223,676.018535159528,679.543009027839,670.532463118434,668.706954456866,687.93841637671,685.956561937928,683.04396700114,690.873945131898,682.85851739347,673.90501499176,663.113547489047,676.585594192147,660.354970023036,677.008996717632,680.298428051174,671.376590617001,662.392121739686,668.935943394899,677.710515446961,671.142945066094,689.325970597565,649.70157109201,674.781505949795,675.405492074788,680.949888192117,680.63591606915,673.587550409138,664.175488054752,688.134576193988,656.844931654632,660.917954519391,688.840984366834,676.06708034873,676.334602758288,659.252400510013,669.404515065253,688.9229407534,683.373888023198,684.484490193427,672.252499498427,673.695467412472,667.968532070518,681.345583871007,665.794941596687,681.114615872502,685.408595018089,666.28959029913,666.729523800314,684.553058817983,664.463615976274,661.988044157624,669.802539050579,679.970602504909,678.397016599774,689.638429321349,679.860939271748,4
385,677.005504257977,681.922538205981,688.955886289477,678.951968438923,688.457395881414,689.064618200064,679.453369230032,688.707455992699,664.767343550921,686.16506177932,671.083456836641,680.026016198099,678.096432238817,673.695001751184,670.986133627594,668.557127937675,685.383914969862,675.38651637733,670.0319936499,672.244466841221,684.500555507839,678.778043948114,664.664432406426,684.860977344215,669.509987346828,687.835505232215,668.141408823431,683.358986862004,662.958947941661,685.417093336582,687.241903506219,678.327050991356,684.092985466123,684.859463945031,675.737508572638,676.536583341658,668.214983306825,678.856973536313,679.985620081425,674.75310061127,670.332461595535,679.002958349884,686.562503688037,679.70750387758,678.454409353435,680.892495438457,671.083107590675,670.526060275734,690.307468175888,688.418513163924,685.258419252932,693.595036864281,684.789498336613,676.212948746979,666.27305932343,678.784563206136,662.548001855612,678.96256223321,682.82731808722,672.763446345925,664.6360270679,670.993467792869,680.996919982135,673.596514388919,692.592584528029,652.266084216535,677.051022648811,677.847419865429,683.782040141523,682.406476698816,674.33447111398,667.314510792494,690.011074766517,658.915028907359,662.874546833336,690.375571139157,677.724019624293,677.985488437116,660.832971334457,671.254587359726,692.232511937618,684.158527292311,686.830026097596,674.477429129183,675.062998197973,670.056440867484,684.074126183987,668.786349706352,684.597413055599,688.151922076941,667.753862217069,668.17388869822,687.340158037841,666.065490804613,663.38200122118,672.213500365615,683.01206920296,680.412398651242,692.69398227334,681.617646478117,4
386,680.018565617502,684.040482155979,691.803055815399,682.265963405371,691.079534590244,693.312031216919,683.404970914125,691.578374244273,668.287044391036,689.817941747606,674.835522659123,682.095997035503,679.454882629216,675.333081744611,672.543421387672,671.447603963316,686.906976625323,678.164418786764,672.097434289753,674.793496727943,687.248888425529,680.529978126287,666.44512116909,686.970422975719,670.752953737974,690.554501488805,670.799519866705,685.119419358671,665.099010802805,687.234452925622,689.051114022732,680.249067954719,685.664010234177,687.560066580772,677.90097091347,679.853023029864,670.757493935525,681.875972077251,682.68645554781,677.44345869869,672.92049061507,681.336969137192,688.533531501889,682.89041519165,680.500408634543,683.156540617347,674.424576573074,673.26647695154,693.575479090214,691.025983542204,688.307569362223,697.333947755396,688.553904183209,679.973047226667,669.50754262507,682.479003444314,666.797626763582,683.308928273618,685.996492393315,676.510971970856,668.846070766449,674.270908348262,684.364465996623,677.121919579804,695.322873070836,655.35306930542,681.318459101021,681.177596561611,686.34154740721,686.9564531371,678.170006722212,670.288107357919,693.389098159969,662.105623632669,665.28155002743,694.332527928054,681.745470501483,680.900528095663,663.775019347668,674.406066536903,693.537527695298,687.146559357643,689.170323312283,676.441006362438,677.739502862096,673.819915391505,686.302548274398,671.28031514585,686.556450091302,690.668006427586,671.111629344523,671.845045872033,690.074055455625,669.843982905149,666.780979372561,675.801071338356,685.703009366989,683.891586959362,695.336377248168,684.42290648818,4
387,680.351513437927,686.334446072578,692.622968927026,683.100079186261,692.886067554355,692.961039021611,683.255959302187,691.616558469832,667.480402626097,689.50152490288,674.182432703674,682.104961015284,681.303441524506,675.822957418859,673.340517096221,671.766581945121,688.056461513042,677.760574035347,671.979621984065,675.298040732741,688.625616021454,682.663987390697,668.750028125942,688.686617650092,672.627473250032,690.824002958834,670.891487970948,686.700106598437,665.906933136284,689.293956384063,690.190936438739,679.990509524941,686.278915964067,687.928986735642,678.588636219502,679.802964441478,670.836423523724,682.076090015471,683.045946061611,677.758012898266,673.974514938891,681.86956923455,689.045060425997,682.867015711963,680.176541209221,683.089485391974,674.951588734984,673.79348911345,693.81098728627,690.908986143768,688.350992277265,695.951865054667,687.481951899827,678.92496008426,668.563996441662,680.902972817421,665.783998556435,682.64442961663,685.750506818295,675.917370244861,668.124528601766,674.023991450667,683.757476508617,675.981398671865,694.989925250411,655.153067782521,679.106102325022,680.890050716698,687.184976413846,685.729435645044,678.026350215077,668.799504637718,692.778034135699,661.486410535872,665.481551550329,693.726935423911,680.814031511545,680.461875163019,664.360588416457,674.034585244954,694.208196364343,686.590909026563,688.547152094543,676.824012771249,678.165000863373,672.744936309755,686.592538841069,670.846551656723,686.125131323934,689.600012265146,670.258421450853,671.097892336547,689.544016495347,668.731401674449,665.789470076561,674.124923534691,685.08752156049,682.963524013758,694.404472596943,683.519523590803,4
388,675.314571708441,680.631492286921,686.199055053294,676.974537782371,686.772516928613,687.927473336458,677.660922519863,686.756568029523,663.461512885988,684.35410503298,670.36401014775,678.241020068526,676.893047057092,670.772045850754,668.591936118901,667.333952151239,682.366546243429,673.695467412472,667.271437123418,670.31744401902,683.696940541267,677.038566209376,664.480961859226,684.194033965468,667.967949993908,686.059473082423,667.56340675056,682.220910675824,661.188387311995,685.101491399109,684.841070324183,676.247989758849,681.823468767107,683.484482578933,673.928996548057,675.557530485094,665.570027194917,676.59595515579,679.031480103731,671.876012347639,667.997868731618,676.280935294926,684.155966155231,677.994452416897,675.588962621987,678.587006404996,669.789966195822,668.99333614856,688.492553308606,686.061568558216,683.584017679095,690.447050146759,683.186575770378,674.808979965746,663.889921270311,676.818424835801,660.697463899851,677.656033076346,681.777484714985,672.27752879262,663.352431729436,669.722910970449,679.225078783929,671.862391754985,690.651591867209,650.148489512503,674.984999932349,675.710383802652,682.460144162178,681.231962516904,673.482078127563,665.099476464093,687.863444909453,656.380550935864,661.716097965837,688.20861633867,676.154508255422,675.474526360631,658.359494991601,669.488334096968,689.653679728508,683.470978401601,684.851547703147,672.778463922441,673.971488140523,668.606488034129,682.107987813652,666.546518914402,682.919402606785,685.952021740377,665.907049551606,666.072475723922,684.03547629714,665.289582684636,662.56255377084,669.287983328104,680.067460052669,678.984448313713,690.04949182272,679.665477946401,4
389,674.258102662861,680.015073157847,686.040497384965,676.636584103107,685.336999595165,687.414547428489,677.900039590895,687.474966980517,662.890495732427,684.925937093794,670.747482217848,678.877928294241,677.208416163921,671.697547659278,669.069006107748,667.294021695852,683.077028952539,674.233539029956,668.331515043974,670.462963171303,684.15142595768,677.077099680901,664.233579300344,683.962949551642,668.015447445214,686.424435116351,667.35502332449,681.91799800843,661.2065481022,684.480532072485,685.260631144047,676.207011565566,681.617064401507,683.77039860934,673.580565489829,674.590468406677,666.187377646565,677.323900163174,678.722513839603,671.967514790595,667.611486278474,676.088035106659,684.555503539741,677.76395007968,675.551127642393,677.822972647846,670.364126563072,668.133958242834,687.750522047281,685.163540765643,682.832906022668,690.904562361538,681.928009726107,673.567876219749,662.762438878417,675.486167892814,659.593963064253,676.443334668875,680.756638757885,670.789391733706,662.049045786262,668.248045258224,678.031938150525,670.862034894526,689.040520228446,648.442539386451,674.358801916242,675.724004395306,681.292964145541,680.132070556283,672.219903208315,663.743470795453,687.21198476851,655.882060527802,659.535988233984,687.235966324806,675.462535582483,675.969058647752,658.246572129428,668.295426294208,687.995576299727,682.158395648003,683.745602145791,671.092071570456,672.654015943408,667.762011289597,680.681550875306,666.32591187954,681.431032717228,685.177510604262,665.342435240746,665.939878672361,683.855032548308,663.386541418731,660.479068756104,669.391360133886,680.021592415869,677.961041219533,690.638553351164,678.646960295737,4
390,678.851502016187,683.721504174173,689.616543240845,680.22299092263,689.826556481421,690.456130541861,680.408556945622,689.972890540957,666.075036861002,687.282532453537,672.488939017057,679.451390169561,677.832402288914,673.187430948019,670.238398015499,670.277397148311,685.842358507216,676.161958836019,670.969602651894,672.660069540143,685.533508658409,679.598073475063,666.376552544534,685.994513332844,669.524422846735,689.254025928676,669.552478939295,685.179024003446,664.620427414775,686.51104811579,687.852036207914,679.155578836799,684.587052091956,685.736420564353,676.384894177318,676.422496326268,667.760497890413,679.304008372128,681.156059727073,674.829469062388,671.116053126752,679.276417940855,686.700455844402,680.922879837453,678.88293415308,681.18202034384,672.937487252057,671.63456697017,691.201421432197,688.748667016625,685.752485878766,693.475012667477,686.090090312064,678.025069646537,666.474923491478,679.166056215763,663.806451484561,680.873519740999,683.784019201994,673.920498229563,666.291569359601,671.675545163453,680.970028042793,673.904549330473,693.047069944441,652.901944704354,678.263488225639,679.260003380477,685.107544995844,684.284488670528,675.916555337608,668.052933178842,691.250548698008,660.410150885582,664.648483507335,691.716908477247,678.782584145665,678.546028211713,661.783036775887,672.234105877578,691.242981702089,684.823491610587,686.921062879264,674.707931466401,676.040537655354,671.347370371223,684.400903992355,669.912551529706,684.846425428987,688.51700052619,668.923137709498,668.679596856236,687.827472575009,667.823478579521,664.659542962909,671.976478770375,683.292513713241,680.846977047622,693.827983923256,681.482022628188,4
391,670.606968924403,676.122377626598,682.499958202243,673.493952490389,682.633486576378,682.943034917116,673.332950100303,682.685524225235,658.600474707782,680.731376633048,665.549072436988,673.164962790906,671.464018523693,666.13859962672,664.067687466741,662.490492686629,678.889453411102,668.470514938235,662.950449623168,665.748026221991,679.452554322779,672.696973197162,659.33633595705,679.2270578444,663.976417854428,682.937097735703,663.127982988954,678.061973303556,657.322467304766,680.319964885712,680.640107020736,671.869493089616,677.197356708348,679.43602334708,669.1679591313,671.619432978332,660.988036543131,672.806985676289,674.52946677804,668.33256278187,664.435559883714,672.979513183236,680.167926475406,673.13143517822,671.859947033227,674.214563332498,665.365951135755,664.734398014843,683.522084727883,681.519508361816,678.07559389621,685.784500092268,677.297590300441,669.307424686849,658.735982142389,671.226996928453,655.952491797507,672.751571983099,676.619587466121,666.112522594631,658.37858710438,665.062456391752,674.506649374962,667.091575451195,685.788574628532,644.904561340809,670.701032504439,671.217450872064,677.590491250157,676.211318932474,667.777960188687,660.04041582346,682.691461406648,651.666545309126,655.608018860221,683.279475197196,670.848996378481,670.035020448267,654.036412015557,663.320650346577,682.870508171618,676.616444252431,678.08642052114,665.985513478518,668.526976369321,663.558952510357,677.128438837826,660.890014842153,677.34660115093,681.119505316019,661.425059661269,660.842983052135,679.257442243397,659.100478515029,656.788935884833,664.026592858136,674.197915941477,672.784517519176,685.814535245299,674.025504849851,4
392,674.695009365678,680.544530041516,686.019542627037,677.805976010859,685.806036926806,687.13549990207,677.505391649902,686.253537423909,662.600388750434,683.979014866054,670.31045909971,677.674543112516,676.094903610647,669.589964672923,667.631975375116,666.610430926085,683.710444718599,674.0209646523,667.885062284768,670.586479827762,683.982623741031,676.581053994596,663.59294578433,684.314407408237,667.171902023256,685.982522554696,667.2996096313,682.268058881164,661.912490613759,683.070044033229,685.129896737635,676.06708034873,681.205070577562,682.798796333373,673.916540108621,674.967537634075,666.08190536499,676.703522913158,677.633914165199,671.728514134884,668.136985041201,676.154857501388,683.805556036532,677.234958857298,675.247982144356,679.070944897831,670.067965984345,669.204513542354,688.364030793309,685.936538502574,682.360143400729,690.546003170311,682.167941704392,673.498492687941,662.699458189309,676.322961226106,660.156481899321,676.646013744175,680.197030305862,669.540022499859,661.910045892,667.878892272711,678.066397085786,670.12058570981,688.901985995472,647.971406579018,673.529924824834,674.205948598683,679.982826113701,680.12741394341,671.911519020796,663.83252851665,686.82199344039,655.106618069112,659.724930301309,687.318970449269,674.536568112671,675.239483825862,657.31059294194,668.648630380631,687.852618284524,681.417994201183,682.650483213365,670.213485136628,672.481022775173,667.497864924371,680.401921272278,665.218569338322,680.741854012013,683.084595948458,664.391554892063,664.483057335019,683.204387314618,663.022976368666,659.584999084473,668.089021928608,678.357551805675,676.497467793524,689.151580445468,677.856500260532,4
393,671.451911330223,676.315044984221,682.082492858171,674.04645960778,683.474936522543,684.54653955996,675.071845762432,684.608006849885,688.870553858578,711.092492565513,690.928660333157,694.397836923599,694.814021699131,684.73001010716,685.572042129934,685.174018144608,681.21450021863,671.837944537401,716.59404784441,680.553377605975,682.429526932538,695.330556482077,689.62259683758,734.076485969126,685.378559865058,708.266976289451,687.319086864591,763.191375881434,867.480528540909,705.435988493264,683.170394040644,675.350427627564,707.74951018393,735.767534933984,696.919392794371,673.468108288944,662.486534565687,674.189417622983,674.88697823137,668.909517116845,666.187377646565,674.934475682676,681.464560329914,676.452531479299,674.109905958176,676.588038913906,667.541986331344,666.295411065221,685.064122080803,683.697988279164,680.522061884403,688.26403003186,680.41542544961,671.207439154387,660.920981317759,673.736096359789,657.579977996647,675.335410051048,677.677569910884,668.414519168437,659.548910334706,666.71147942543,675.93390122056,668.1700469926,687.874504365027,646.882457658649,671.489979140461,673.254486173391,679.134973324835,678.624957799912,669.894041493535,662.384903989732,685.060978867114,653.750845231116,658.009899780154,685.262028127909,672.246562317014,672.572990879416,654.62407656014,665.66641908139,685.349921695888,678.826007060707,680.833938531578,667.737564072013,669.474015012383,665.095518343151,677.092582918704,662.692007608712,677.801435813308,682.177022099495,662.050093524158,662.688515149057,681.579462252557,661.596423014998,657.651922665536,666.466425172985,677.053001709282,674.739945679903,687.401625327766,676.040886901319,4
394,671.885441988707,677.138566970825,683.907070197165,674.90094806999,684.525002725422,684.365979395807,674.911541864276,684.012891724706,659.635057672858,680.350000038743,666.542560793459,674.267997965217,672.785099595785,668.470049276948,665.402971208096,663.354992866516,679.590972140431,669.545494019985,663.781422190368,665.923929773271,679.54754922539,673.028524033725,659.732613712549,680.068042129278,663.457904011011,682.677957229316,663.44637889415,677.874428220093,656.993128359318,679.568038322032,681.282486766577,671.720015816391,677.975476719439,679.508433677256,669.660978019238,670.428504236043,661.389087326825,672.315596602857,674.647511914372,669.232453219593,664.692488498986,672.135502099991,679.471995681524,673.366594128311,671.593588776886,674.179871566594,665.906467474997,665.614847093821,685.103586874902,681.930454447866,679.827528074384,687.625026330352,680.28608802706,671.454006806016,660.891528241336,673.133530654013,657.10092894733,674.12992939353,677.045551128686,667.271902784705,659.669982269406,665.405998006463,674.126553349197,667.943037115037,686.849001795054,645.317486487329,670.283450745046,671.200919896364,677.593518048525,676.997005939484,668.040476739407,660.480582155287,683.2389626652,651.661888696253,656.020012684166,683.595077134669,670.470530167222,672.150403261185,653.575989417732,663.762562908232,684.1094000265,678.897020407021,679.809949360788,666.839652694762,669.655506499112,664.234510622919,677.429488860071,662.082922644913,678.898068144918,681.531033478677,661.700847558677,662.448932416737,680.313911288977,660.901074297726,658.083939924836,665.707979351282,676.370458677411,674.196984618902,686.674960888922,674.739480018616,4
395,677.333329804242,683.414633385837,689.039938151836,679.470482282341,689.577427692711,689.830398187041,680.546974763274,690.223532728851,664.511928334832,687.044928781688,672.296388074756,679.844990372658,678.011099807918,673.475908115506,670.928042382002,669.919070787728,685.395556502044,675.974995829165,670.128967612982,672.4534323439,686.296494677663,679.540447890759,666.477950289845,686.425482854247,670.901965349913,688.669853843749,669.882050715387,684.721046127379,664.20144867152,686.623505316675,688.112457282841,679.082586430013,684.83897484839,686.542596668005,676.326570101082,676.804454997182,668.263412080705,679.913093335927,681.146513670683,675.217481330037,671.65691871196,679.483986459672,686.352839693427,681.103440001607,679.123098962009,681.488891132176,673.010130412877,671.94807343185,691.338907927275,689.073582179844,685.993116348982,693.702488206327,686.006853356957,676.513998769224,667.874468490481,679.161516018212,663.25138323009,680.61554338783,684.074009768665,673.571019433439,665.222993120551,671.591609716415,681.079924106598,673.866947181523,692.319008521736,651.532434858382,676.598981954157,678.19154355675,684.63443312794,683.955964632332,675.507937557995,666.77900031209,690.666493028402,659.374054521322,663.316925056279,690.634013153613,678.182928822935,678.388983942568,660.267076455057,671.360525302589,691.42400752753,685.780541971326,686.210580170155,673.981034196913,676.465453580022,670.234439894557,683.327438309789,668.608583509922,683.834892697632,687.364023178816,667.794491164386,668.262597173452,686.818035319448,666.828942485154,663.526472635567,671.712914481759,682.384008541703,680.628465488553,691.913533955812,681.409030221403,4
